code_grand_domaine,appelation_grand_domaine,code_domaine,appelation_domaine,code_fiche_rome,appelation_fiche_rome,code_ogr,appelation_metier
H,Industrie,29,"Mécanique, travail des métaux et outillage",10,Moulage sable,17822,Plaquiste en fonderie
H,Industrie,29,"Mécanique, travail des métaux et outillage",10,Moulage sable,18506,Remmouleur / Remmouleuse
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11171,Assembleur / Assembleuse en armatures métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11172,Assembleur / Assembleuse en construction et réparation navale
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11958,Charpentier / Charpentière fer
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11963,Charpentier / Charpentière métallique en construction navale
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11959,Charpentier industriel / Charpentière industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11960,Charpentier industriel / Charpentière industrielle en charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11961,Charpentier industriel / Charpentière industrielle en structures métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11962,Charpentier métallier industriel / Charpentière métallière industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11967,Charpentier-monteur industriel / Charpentière-monteuse industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,11966,Charpentier traceur / Charpentière traceuse en charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,15074,Ferreur serrurier / Ferreuse serrurière
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,16634,Métallier / Métallière en charpente industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,16635,Métallier industriel / Métallière industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,16637,Métallier préparateur / Métallière préparatrice en charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,16640,Métallier-serrurier industriel / Métallière-serrurière industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,16845,Monteur industriel / Monteuse industrielle en charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,17431,Ouvrier / Ouvrière de fabrication de charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,18023,Préparateur / Préparatrice en charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,19417,Serrurier / Serrurière en construction navale
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,20395,Traceur / Traceuse en charpentes métalliques
H,Industrie,29,"Mécanique, travail des métaux et outillage",11,Réalisation de structures métalliques,20398,Traceur / Traceuse en construction navale
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18452,Régleur / Régleuse d'encocheuse
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18453,Régleur / Régleuse d'équipement de production
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18454,Régleur / Régleuse d'équipement industriel de production
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18455,Régleur / Régleuse d'outillage industriel
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18428,Régleur / Régleuse de cokerie
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18429,Régleur / Régleuse de four à coke
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18430,Régleur / Régleuse de machine à couler
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18432,Régleur / Régleuse de machine d'usinage des matériaux
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18431,Régleur / Régleuse de machine de frappe à froid
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18433,Régleur / Régleuse de machine et d'outillage de moulage des métaux
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18435,Régleur / Régleuse de machine-outil
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18434,Régleur / Régleuse de machine textile
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18446,Régleur / Régleuse de métier à tisser
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18447,Régleur / Régleuse de métiers leavers
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18448,Régleur / Régleuse de moulinage
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18457,Régleur / Régleuse en production
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18460,Régleur / Régleuse machine à comprimer
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18464,Régleur / Régleuse mécanique
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18470,Régleur / Régleuse sur commande numérique
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18471,Régleur / Régleuse sur four
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18472,Régleur / Régleuse sur installation de soudage robotisé
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18473,Régleur / Régleuse sur ligne automatisée
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18474,Régleur / Régleuse sur ligne d'assemblage
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18475,Régleur / Régleuse sur ligne de cartonnerie
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18476,Régleur / Régleuse sur ligne de conditionnement
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18477,Régleur / Régleuse sur ligne de refendage-cisaillage
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18478,Régleur / Régleuse sur machine de production
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18479,Régleur / Régleuse sur machine industrielle
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18481,Régleur / Régleuse sur machine-outil
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18482,Régleur / Régleuse sur machine-outil à commande numérique
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18480,Régleur / Régleuse sur machine transfert
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18483,Régleur / Régleuse sur presse à découper/à emboutir
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18485,Régleur / Régleuse sur robot de soudure
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18486,Régleur / Régleuse sur tour
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18461,Régleur mécanicien / Régleuse mécanicienne
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18462,Régleur mécanicien / Régleuse mécanicienne de machine de confection
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18463,Régleur mécanicien / Régleuse mécanicienne en bonneterie
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18465,Régleur metteur / Régleuse metteuse au point d'équipements industriels
H,Industrie,29,"Mécanique, travail des métaux et outillage",12,Réglage d'équipement de production industrielle,18466,Régleur monteur / Régleuse monteuse de machine textile de filature et de tissage
